frequency,audio_amplitude,radio_amplitude,combined_amplitude,amplitude_ratio
9101.240390705738,-9.382123658683039,0.0,-9.382123658683039,0.0
9201.25035836917,-0.20489500994060594,0.0,-0.20489500994060594,0.0
9301.260326032603,-10.622083120814326,0.0,-10.622083120814326,0.0
9401.270293696036,1.5711152106664956,0.0,1.5711152106664956,0.0
9501.280261359469,-7.806546543547896,0.0,-7.806546543547896,0.0
9601.290229022901,-3.4747679246602967,0.0,-3.4747679246602967,0.0
9701.300196686336,-4.756250856855743,0.0,-4.756250856855743,0.0
9801.310164349768,1.5943471476588167,0.0,1.5943471476588167,0.0
9901.320132013201,-3.82889981522917,0.0,-3.82889981522917,0.0
10001.330099676634,4.014952987489145,0.0,4.014952987489145,0.0
10101.340067340067,0.9465339908954414,0.0,0.9465339908954414,0.0
10201.350035003501,1.6835329193039992,0.0,1.6835329193039992,0.0
10301.360002666934,-3.4647083526629308,0.0,-3.4647083526629308,0.0
10401.369970330366,-1.1894116369758443,0.0,-1.1894116369758443,0.0
10501.3799379938,0.7411883995287258,0.0,0.7411883995287258,0.0
10601.389905657232,-0.1129743350756599,0.0,-0.1129743350756599,0.0
10701.399873320664,-3.6106377092776025,0.0,-3.6106377092776025,0.0
10801.409840984099,-5.767753378005981,0.0,-5.767753378005981,0.0
10901.419808647532,-0.34188049773663287,0.0,-0.34188049773663287,0.0
11001.429776310964,-2.0074120659685013,0.0,-2.0074120659685013,0.0
11101.439743974397,-1.0871185871776443,0.0,-1.0871185871776443,0.0
11201.44971163783,-9.848298956019462,0.0,-9.848298956019462,0.0
11301.459679301262,-10.280934640231392,0.0,-10.280934640231392,0.0
11401.469646964697,-2.6274599239498224,0.0,-2.6274599239498224,0.0
11501.47961462813,-10.17032670545402,0.0,-10.17032670545402,0.0
11601.489582291562,-1.9054158785931343,0.0,-1.9054158785931343,0.0
11701.499549954995,4.132025405377681,0.0,4.132025405377681,0.0
11801.509517618428,-1.0851036752273269,0.0,-1.0851036752273269,0.0
11901.51948528186,1.0028754489625045,0.0,1.0028754489625045,0.0
12001.529452945295,3.472756024394609,0.0,3.472756024394609,0.0
12101.539420608728,-0.0009537980116058886,0.0,-0.0009537980116058886,0.0
12201.54938827216,-5.414458967378838,0.0,-5.414458967378838,0.0
12301.559355935593,0.48280390272845786,0.0,0.48280390272845786,0.0
12401.569323599026,-9.791060269240862,0.0,-9.791060269240862,0.0
12501.579291262458,-13.435417716429992,0.0,-13.435417716429992,0.0
12601.589258925893,-2.987877617516329,0.0,-2.987877617516329,0.0
12701.599226589326,-2.3317843291525477,0.0,-2.3317843291525477,0.0
12801.609194252758,-6.9221961791194575,0.0,-6.9221961791194575,0.0
12901.619161916191,-9.056558307583366,0.0,-9.056558307583366,0.0
13001.629129579624,-19.04939116750235,0.0,-19.04939116750235,0.0
13101.639097243058,-32.69438119406363,0.0,-32.69438119406363,0.0
13201.64906490649,-20.721036693636982,0.0,-20.721036693636982,0.0
13301.659032569924,-9.78568405832738,0.0,-9.78568405832738,0.0
13401.669000233356,-13.607240452428778,0.0,-13.607240452428778,0.0
13501.678967896789,-14.486752706463095,0.0,-14.486752706463095,0.0
13601.688935560222,-11.293497666526632,0.0,-11.293497666526632,0.0
13701.698903223656,-7.932694921841396,0.0,-7.932694921841396,0.0
13801.708870887089,-13.535998788685278,0.0,-13.535998788685278,0.0
13901.718838550521,-8.910798730675879,0.0,-8.910798730675879,0.0
14001.728806213954,-11.51200705901133,0.0,-11.51200705901133,0.0
14101.738773877387,-33.608461819865475,0.0,-33.608461819865475,0.0
14201.74874154082,-22.837958269560758,0.0,-22.837958269560758,0.0
14301.758709204254,-21.709900072473772,0.0,-21.709900072473772,0.0
14401.768676867687,-14.236020329659045,0.0,-14.236020329659045,0.0
14501.77864453112,-12.409944455920405,0.0,-12.409944455920405,0.0
14601.788612194552,-13.285227266462678,0.0,-13.285227266462678,0.0
14701.798579857985,-15.993556857711349,0.0,-15.993556857711349,0.0
14801.808547521417,-15.831700140010334,0.0,-15.831700140010334,0.0
14901.818515184852,-22.198185761516665,0.0,-22.198185761516665,0.0
15001.828482848285,-16.29649155762392,0.0,-16.29649155762392,0.0
15101.838450511717,-22.16265218458681,0.0,-22.16265218458681,0.0
15201.84841817515,-20.453291469909725,0.0,-20.453291469909725,0.0
15301.858385838583,-24.801397379042022,0.0,-24.801397379042022,0.0
15401.868353502015,-18.57175700169411,0.0,-18.57175700169411,0.0
15501.87832116545,-18.35055802472904,0.0,-18.35055802472904,0.0
15601.888288828883,-24.49268916382571,0.0,-24.49268916382571,0.0
15701.898256492315,-25.266664995728334,0.0,-25.266664995728334,0.0
15801.908224155748,-22.937110300150458,0.0,-22.937110300150458,0.0
15901.91819181918,-16.658820360413593,0.0,-16.658820360413593,0.0
16001.928159482615,-19.38091834657858,0.0,-19.38091834657858,0.0
16101.938127146048,-16.736783095983707,0.0,-16.736783095983707,0.0
16201.94809480948,-19.51719601257501,0.0,-19.51719601257501,0.0
16301.958062472913,-21.810498548600883,0.0,-21.810498548600883,0.0
16401.968030136344,-20.27853347618067,0.0,-20.27853347618067,0.0
16501.97799779978,-30.50357637616343,0.0,-30.50357637616343,0.0
16601.98796546321,-29.711896415424093,0.0,-29.711896415424093,0.0
16701.997933126644,-24.90261834257406,0.0,-24.90261834257406,0.0
16802.007900790075,-26.080532509154878,0.0,-26.080532509154878,0.0
16902.01786845351,-16.28894558101401,0.0,-16.28894558101401,0.0
17002.027836116944,-13.257562477170117,0.0,-13.257562477170117,0.0
17102.037803780375,-10.242491648788187,0.0,-10.242491648788187,0.0
17202.04777144381,-13.311568938837613,0.0,-13.311568938837613,0.0
17302.05773910724,-14.395913298560245,0.0,-14.395913298560245,0.0
17402.067706770675,-13.441415160779085,0.0,-13.441415160779085,0.0
17502.07767443411,-10.167279769235497,0.0,-10.167279769235497,0.0
17602.08764209754,-14.55131026282574,0.0,-14.55131026282574,0.0
17702.097609760975,-13.573506850653434,0.0,-13.573506850653434,0.0
17802.107577424405,-15.793848768209381,0.0,-15.793848768209381,0.0
17902.11754508784,-12.053627605191732,0.0,-12.053627605191732,0.0
18002.12751275127,-23.807526511273743,0.0,-23.807526511273743,0.0
18102.137480414705,-25.498076544069853,0.0,-25.498076544069853,0.0
18202.14744807814,-23.259310188286165,0.0,-23.259310188286165,0.0
18302.15741574157,-19.277315517931328,0.0,-19.277315517931328,0.0
18402.167383405005,-22.719903548026917,0.0,-22.719903548026917,0.0
18502.177351068436,-16.470714112879854,0.0,-16.470714112879854,0.0
18602.18731873187,-29.672564300274008,0.0,-29.672564300274008,0.0
18702.197286395305,-21.051159848889522,0.0,-21.051159848889522,0.0
18802.207254058736,-28.830525513698078,0.0,-28.830525513698078,0.0
18902.21722172217,-21.528518124941723,0.0,-21.528518124941723,0.0
19002.2271893856,-23.467260136772673,0.0,-23.467260136772673,0.0
19102.237157049036,-33.575583678456496,0.0,-33.575583678456496,0.0
19202.247124712467,-31.606156319921865,0.0,-31.606156319921865,0.0
19302.2570923759,-25.779775756546236,0.0,-25.779775756546236,0.0
19402.267060039336,-35.42333208089302,0.0,-35.42333208089302,0.0
19502.277027702767,-31.656011204769296,0.0,-31.656011204769296,0.0
19602.2869953662,-33.717717254715424,0.0,-33.717717254715424,0.0
19702.296963029632,-33.102113284725036,0.0,-33.102113284725036,0.0
19802.306930693067,-39.9191714049697,0.0,-39.9191714049697,0.0
19902.3168983565,-34.262944890416485,0.0,-34.262944890416485,0.0
20002.326866019932,-37.5094067840686,0.0,-37.5094067840686,0.0
20102.336833683366,-33.48711455743442,0.0,-33.48711455743442,0.0
20202.346801346797,-44.972073741189384,0.0,-44.972073741189384,0.0
20302.35676901023,-41.84217652727363,0.0,-41.84217652727363,0.0
20402.366736673666,-44.96651774281986,0.0,-44.96651774281986,0.0
20502.376704337097,-43.75535804152323,0.0,-43.75535804152323,0.0
20602.38667200053,-53.30019036447185,0.0,-53.30019036447185,0.0
20702.396639663963,-54.66663454090549,0.0,-54.66663454090549,0.0
20802.406607327397,-43.84099915145125,0.0,-43.84099915145125,0.0
20902.416574990828,-47.07209955492851,8.44972646430882,-38.62237309061969,-5.570843003469813
21002.426542654262,-54.20876201477581,20.786317701993852,-33.422444312781955,-2.6079059692990274
21102.436510317697,-52.99506129146329,5.805852058079688,-47.1892092333836,-9.127869735797512
21202.446477981128,-50.06739638793038,7.379736431415963,-42.687659956514416,-6.784442351462661
21302.456445644562,-51.23371888960918,2.99145531123407,-48.24226357837511,-17.126687033300072
21402.466413307993,-51.63316494425686,9.739589766084544,-41.89357517817232,-5.301369583763705
21502.476380971428,-51.15400477088466,7.923012423085074,-43.230992347799585,-6.456383259205625
21602.486348634862,-51.1909334880406,18.886363433952916,-32.304570054087684,-2.7104706349138774
21702.496316298293,-51.25904121302465,23.121239158179037,-28.137802054845615,-2.2169677352648285
21802.506283961728,-51.25739168619527,48.67278453164444,-2.584607154550831,-1.0531016907995157
21902.51625162516,-51.25069702540942,31.047820063432688,-20.202876961976735,-1.650701946890344
22002.526219288593,-51.25207526258304,42.03425199454357,-9.217823268039474,-1.2192931438208068
22102.536186952024,-51.25216757719422,29.819302585100523,-21.432864992093698,-1.7187580907007134
22202.54615461546,-51.25216757719422,25.628221977784236,-25.623945599409986,-1.999833137922016
22302.556122278893,-51.25216757719422,28.866000224254794,-22.386167352939427,-1.7755202376160637
22402.566089942324,-51.25216757719422,5.3627779263561255,-45.8893896508381,-9.557018448462735
22502.57605760576,-51.25216757719422,8.939071882081116,-42.313095695113105,-5.733499881562888
22602.58602526919,-51.25216757719422,16.346847696588906,-34.90531988060532,-3.135293637554903
22702.595992932624,-51.25216757719422,33.8976118829428,-17.354555694251424,-1.5119698624841533
22802.605960596058,-51.25216757719422,10.118753085181485,-41.13341449201273,-5.065067518274658
22902.61592825949,-51.25216757719422,11.510548343526985,-39.74161923366724,-4.452626065031571
23002.625895922924,-51.25216757719422,26.95179756784129,-24.300370009352932,-1.9016233499151824
23102.635863586354,-51.25216757719422,12.162981967069868,-39.08918561012435,-4.213783076876596
23202.64583124979,-51.25216757719422,7.479841831724805,-43.772325745469416,-6.852038950852493
23302.655798913223,-51.25216757719422,32.76691038217648,-18.485257195017738,-1.564144039807695
23402.665766576654,-51.25216757719422,27.72070807271937,-23.531459504474853,-1.8488765670323097
23502.67573424009,-51.25216757719422,7.211609912878166,-44.040557664316054,-7.106896822812119
23602.68570190352,-51.25216757719422,19.70561049556489,-31.54655708162933,-2.600892146362553
23702.695669566954,-51.25216757719422,18.606384006568163,-32.64578357062606,-2.7545474477524436
23802.705637230385,-51.25216757719422,28.198804573066873,-23.05336300412735,-1.8175297979172487
23902.71560489382,-51.25216757719422,20.5367552497862,-30.71541232740802,-2.495631220892492
24002.725572557254,-51.25216757719422,31.34634008595428,-19.90582749123994,-1.6350287605078135
24102.735540220685,-51.25216757719422,2.9613800912266632,-48.290787485967556,-17.306852210235714
24202.74550788412,-51.25216757719422,11.156165785068737,-40.096001792125485,-4.594066506773271
24302.75547554755,-51.25216757719422,9.550978875352603,-41.701188701841616,-5.366169085501416
24402.765443210985,-51.25216757719422,15.279624068943113,-35.97254350825111,-3.3542819735576987
24502.77541087442,-51.25216757719422,12.415525095650272,-38.83664248154395,-4.128070877578122
24602.78537853785,-51.25216757719422,7.863606653881234,-43.38856092331299,-6.517641310542628
24702.795346201285,-51.25216757719422,12.048944010142216,-39.20322356705201,-4.25366468082619
24802.805313864716,-51.25216757719422,23.21133366022224,-28.04083391697198,-2.2080664699170716
24902.81528152815,-51.25216757719422,23.5254544755486,-27.726713101645622,-2.1785835266419036
25002.82524919158,-51.25216757719422,26.902206615864035,-24.349960961330186,-1.905128761704298
25102.835216855015,-51.25216757719422,22.51085949685652,-28.741308080337703,-2.2767752419382843
25202.84518451845,-51.25216757719422,20.724611832329742,-30.52755574486448,-2.4730097717556503
25302.85515218188,-51.25216757719422,4.659052467841778,-46.593115109352446,-11.000555999519761
25402.865119845315,-51.25216757719422,37.913816062423265,-13.338351514770956,-1.351807148423414
25502.875087508746,-51.25216757719422,39.14100388481797,-12.111163692376252,-1.3094239413995699
25602.88505517218,-51.25216757719422,32.09206236306781,-19.16010521412641,-1.5970356469260836
25702.895022835615,-51.25216757719422,30.792119840238087,-20.460047736956135,-1.6644572651415719
25802.904990499046,-51.25216757719422,11.720696168830301,-39.53147140836392,-4.372792096897182
25902.91495816248,-51.25216757719422,10.271259396915937,-40.980908180278284,-4.989862060399649
26002.92492582591,-51.25216757719422,13.340640405941212,-37.91152717125301,-3.8418071410102046
26102.934893489346,-51.25216757719422,40.97936754389603,-10.27280003329819,-1.2506822493610774
26202.94486115278,-51.25216757719422,13.239358269207315,-38.012809307986906,-3.871197269160604
26302.95482881621,-51.25216757719422,14.505083558049817,-36.7470840191444,-3.5333934735419743
26402.964796479646,-51.25216757719422,37.91181365664932,-13.3403539205449,-1.3518785474459925
26502.974764143077,-51.25216757719422,17.74480549893218,-33.50736207826204,-2.888291313211542
26602.98473180651,-51.25216757719422,30.497609736555415,-20.754557840638807,-1.680530638955673
26702.994699469942,-51.25216757719422,9.1458703396443,-42.106297237549924,-5.603858973927626
26803.004667133377,-51.25216757719422,19.875910080300773,-31.376257496893448,-2.5786073377334704
26903.01463479681,-51.25216757719422,43.427398536261045,-7.824769040933177,-1.180180469120195
27003.024602460242,-51.25216757719422,22.094735299821167,-29.157432277373054,-2.3196551975713895
27103.034570123677,-51.25216757719422,23.09204408735864,-28.16012348983558,-2.2194729658103927
27203.044537787107,-51.25216757719422,14.49974121067288,-36.75242636652134,-3.534695332318679
27303.054505450542,-51.25216757719422,31.644491467207647,-19.607676109986574,-1.6196236754288023
27403.064473113976,-51.25216757719422,38.62051388631511,-12.631653690879112,-1.32707109304817
27503.074440777407,-51.25216757719422,17.426205511058992,-33.82596206613523,-2.941097391779791
27603.08440844084,-51.25216757719422,12.66828698085985,-38.58388059633437,-4.045706231207869
27703.094376104273,-51.25216757719422,5.633270648031889,-45.61889692916233,-9.09811915305371
27803.104343767707,-51.25216757719422,27.206631272848373,-24.04553630434585,-1.8838115995765625
27903.114311431138,-51.25216757719422,14.762638330255218,-36.489529246939,-3.471748506644352
28003.124279094573,-51.25216757719422,7.371785582354514,-43.88038199483971,-6.952476710645797
28103.134246758007,-51.25216757719422,4.159484687943152,-47.092682889251066,-12.321758925031217
28203.144214421438,-51.25216757719422,18.355151143592035,-32.89701643360219,-2.7922498254713015
28303.154182084872,-51.25216757719422,21.289365031106225,-29.962802546087996,-2.4074070552272873
28403.164149748303,-51.25216757719422,10.549937058427933,-40.702230518766285,-4.858054346044734
28503.174117411738,-51.25216757719422,2.221744176446908,-49.03042340074731,-23.06843790591521
28603.184085075172,-51.25216757719422,16.467092078449095,-34.78507549874513,-3.112399404401779
28703.194052738603,-51.25216757719422,1.6468009618644943,-49.60536661532973,-31.12225992336496
28803.204020402038,-51.25216757719422,6.604166456488986,-44.64800112070523,-7.760580826492633
28903.21398806547,-51.25216757719422,5.952487067842215,-45.29968050935201,-8.610210655320786
29003.223955728903,-51.25216757719422,5.589973370755765,-45.66219420643846,-9.168588860426883
29103.233923392338,-51.25216757719422,8.692979969933731,-42.55918760726049,-5.895811074506011
29203.24389105577,-51.25216757719422,2.295816346806697,-48.956351230387526,-22.324158310172336
29303.253858719203,-51.25216757719422,11.459827090752906,-39.79234048644132,-4.4723334105582015
29403.263826382634,-51.25216757719422,5.054700331857413,-46.19746724533681,-10.13950663982507
29503.27379404607,-51.25216757719422,7.354718323685798,-43.89744925350843,-6.968610532933276
29603.2837617095,-51.25216757719422,0.5469693977508475,-50.70519817944337,-93.70207508490324
29703.293729372934,-51.25216757719422,6.160110117033005,-45.092057460161215,-8.320008344571548
29803.30369703637,-51.25216757719422,5.769539783882786,-45.48262779331144,-8.883233238180832
29903.3136646998,-51.25216757719422,1.171224882713573,-50.08094269448065,-43.75945929226652
30003.323632363234,-51.25216757719422,3.716995890713523,-47.535171686480695,-13.788599472289365
30103.333600026664,-51.25216757719422,0.15814821906009768,-51.094019358134126,-324.0767925291524
30203.3435676901,-51.25216757719422,4.27458998661629,-46.97757759057793,-11.989961081101201
30303.353535353534,-51.25216757719422,2.0429285596558624,-49.20923901753836,-25.08759659507027
30403.363503016964,-51.25216757719422,6.1458020684822685,-45.10636550871195,-8.339378165143408
30503.3734706804,-51.25216757719422,0.03045392147841064,-51.22171365571581,-1682.9414764705377
30603.38343834383,-51.25216757719422,2.811890856038771,-48.44027672115545,-18.226940589506132
30703.393406007264,-51.25216757719422,5.886208383135119,-45.3659591940591,-8.707161595576444
30803.403373670695,-51.25216757719422,5.133115365751842,-46.11905221144238,-9.984612447861352
30903.41334133413,-51.25216757719422,0.844809193500673,-50.40735838369355,-60.66715179177722
31003.423308997564,-51.25216757719422,7.302783441506794,-43.949384135687424,-7.0181688924106025
31103.433276660995,-51.25216757719422,1.676836889599132,-49.57533068759509,-30.56479010874258
31203.44324432443,-51.25216757719422,0.1488564872227771,-51.10331108997144,-344.30590519371015
31303.45321198786,-51.25216757719422,0.35320956968936734,-50.89895800750485,-145.10413073538268
31403.463179651295,-51.25216757719422,4.720913495386381,-46.53125408180784,-10.85640896137613
31503.47314731473,-51.25216757719422,0.8219856165504823,-50.430181960643736,-62.35165986514141
31603.48311497816,-51.25216757719422,0.0,-51.25216757719422,0.0
31703.493082641595,-51.25216757719422,6.385176450302941,-44.86699112689128,-8.026742561634705
31803.503050305026,-51.25216757719422,3.2142075726791473,-48.03796000451507,-15.945506448568866
31903.51301796846,-51.25216757719422,0.1464701726238114,-51.10569740457041,-349.9153900011329
32003.522985631895,-51.25216757719422,5.979826201611372,-45.27234137558285,-8.570845681666032
32103.532953295326,-51.25216757719422,10.06114123359382,-41.1910263436004,-5.094070979350226
32203.54292095876,-51.25216757719422,7.691606047027591,-43.56056153016663,-6.663389578695407
32303.55288862219,-51.25216757719422,8.461563509939424,-42.7906040672548,-6.05705641953648
32403.562856285625,-51.25216757719422,0.0,-51.25216757719422,0.0
32503.572823949056,-51.25216757719422,4.147224327229432,-47.10494324996479,-12.35818550751833
32603.58279161249,-51.25216757719422,3.702268749357928,-47.549898827836294,-13.843448719405558
32703.592759275925,-51.25216757719422,8.75638534656447,-42.49578223062975,-5.853119243696007
32803.60272693936,-51.25216757719422,4.9928965772444975,-46.25927099994972,-10.265016866317607
32903.612694602794,-51.25216757719422,0.08975677135068949,-51.162410805843535,-571.0117109376229
33003.62266226623,-51.25216757719422,5.186392181882795,-46.06577539531143,-9.882046281850663
33103.632629929656,-51.25216757719422,7.995724673040311,-43.256442904153914,-6.409946524297465
33203.64259759309,-51.25216757719422,0.5113513330560322,-50.74081624413819,-100.22887252662775
33303.652565256525,-51.25216757719422,5.593830677268542,-45.65833689992568,-9.16226652792082
33403.66253291996,-51.25216757719422,11.027309826277417,-40.224857750916804,-4.647748941909965
33503.672500583394,-51.25216757719422,2.3558196466487527,-48.89634793054547,-21.755556563976565
33603.68246824682,-51.25216757719422,0.0,-51.25216757719422,0.0
33703.692435910256,-51.25216757719422,7.7797887266277925,-43.47237885056643,-6.587861107561189
33803.70240357369,-51.25216757719422,7.471369853348804,-43.78079772384542,-6.859808653994296
33903.712371237125,-51.25216757719422,4.859540536851319,-46.3926270403429,-10.546710576552254
34003.72233890056,-51.25216757719422,6.460223370396195,-44.79194420679803,-7.9334977505663264
34103.73230656399,-51.25216757719422,1.3143799899687658,-49.93778758722546,-38.993417404667085
34203.74227422742,-51.25216757719422,3.669625041733731,-47.58254253546049,-13.966595222758754
34303.752241890856,-51.25216757719422,0.0,-51.25216757719422,0.0
34403.76220955429,-51.25216757719422,0.3884861189462306,-50.86368145824799,-131.92792503427364
34503.772177217725,-51.25216757719422,4.567422967764479,-46.68474460942974,-11.221244001030092
34603.78214488115,-51.25216757719422,0.7121102946532485,-50.54005728254097,-71.97223233818113
34703.79211254459,-51.25216757719422,1.3237870144991255,-49.9283805626951,-38.71632446597631
34803.80208020802,-51.25216757719422,0.14663479044938785,-51.10553278674483,-349.5225615975788
34903.812047871455,-51.25216757719422,0.0,-51.25216757719422,0.0
35003.82201553489,-51.25216757719422,5.423565257048541,-45.82860232014568,-9.449903365795441
35103.83198319832,-51.25216757719422,1.0240963145703943,-50.22807126262383,-50.046237690733584
35203.84195086175,-51.25216757719422,0.5301211277223032,-50.72204644947192,-96.68010742639552
35303.851918525186,-51.25216757719422,6.580858563211159,-44.67130901398306,-7.7880670257385844
35403.86188618862,-51.25216757719422,6.440019374540842,-44.812148202653376,-7.95838717190946
35503.871853852055,-51.25216757719422,5.359561167293576,-45.892606409900644,-9.562754482579232
35603.88182151548,-51.25216757719422,0.0,-51.25216757719422,0.0
35703.89178917892,-51.25216757719422,1.14811918813455,-50.10404838905967,-44.64011063212706
35803.90175684235,-51.25216757719422,0.6176530608747896,-50.634514516319435,-82.97889353062567
35903.911724505786,-51.25216757719422,2.9327038003290493,-48.31946377686517,-17.476080459077977
36003.92169216921,-51.25216757719422,1.1910900205903143,-50.061077556603905,-43.02963394134829
36103.93165983265,-51.25216757719422,1.554519333859802,-49.69764824333442,-32.96978458925781
36203.94162749608,-51.25216757719422,3.7400651293498814,-47.51210244784434,-13.703549485006736
36303.95159515952,-51.25216757719422,1.098392721245877,-50.15377485594834,-46.66105900543503
